Season,Squad,Min_squad,90s_squad,Age_squad_mean,NumPlayers_squad,OffScore_squad,MidScore_squad,DefScore_squad,IntensityScore_squad,OverallScore_squad,Comp
2026-2027,Dundee FC,1980.0,22.0,23.2,16,,,,,,sco Premiership
2026-2027,Dundee United,1980.0,22.0,29.5,17,,,,,,sco Premiership
2026-2027,Eintracht Braunschweig,1986.0,22.100000000000005,25.18444676409186,20,,,,,,de 2. Bundesliga
2026-2027,Elche,990.0,11.0,26.946067415730337,16,,,,,,es La Liga
2026-2027,Energie Cottbus,1985.0,22.0,28.614809160305345,20,,,,,,de 2. Bundesliga
2026-2027,Erzurumspor FK,990.0,11.0,25.641379310344828,16,,,,,,tr Süper Lig
2026-2027,Espanyol,995.0,11.1,26.965513392857144,16,,,,,,es La Liga
2026-2027,Estoril Praia,1932.0,21.4,29.311669658886895,16,,,,,,pt Primeira Liga
2026-2027,Excelsior,1984.0,22.0,29.361538461538462,19,,,,,,nl Eredivisie
2026-2027,Eyüpspor,973.0,10.8,30.20571428571429,15,,,,,,tr Süper Lig
2026-2027,FC Alverca,1985.0,22.1,22.710207100591713,17,,,,,,pt Primeira Liga
2026-2027,FC Arouca,1983.0,22.0,26.79811529933481,17,,,,,,pt Primeira Liga
2026-2027,FC Cincinnati,19936.0,221.6,28.034524776604385,24,665.899485108894,605.6411223830913,537.4749716667668,588.3091888338697,603.0051930529174,us MLS
2026-2027,FC Dallas,21287.0,236.5,29.56313364055299,26,629.8739827627029,546.0442609502193,670.2927215519015,566.0936011118833,615.4036550882746,us MLS
2026-2027,FC Groningen,1980.0,21.900000000000002,24.3,19,,,,,,nl Eredivisie
2026-2027,FC Lausanne-Sport,3004.0,33.4,27.66396292004635,18,,,,,,ch Super League
2026-2027,FC Lugano,2970.0,32.9,29.23156720580033,19,,,,,,ch Super League
2026-2027,FC Luzern,2907.0,32.300000000000004,22.271428571428572,20,,,,,,ch Super League
2026-2027,FC Porto,1980.0,22.0,28.02783389450056,19,,,,,,pt Primeira Liga
2026-2027,FC Sion,2970.0,33.0,25.753846153846155,17,,,,,,ch Super League
2026-2027,FC St. Gallen 1879,2970.0,32.99999999999999,28.092554991539764,20,,,,,,ch Super League
2026-2027,FC Thun,2961.0,32.9,31.0,18,,,,,,ch Super League
2026-2027,FC Twente,1980.0,21.999999999999996,32.98,20,,,,,,nl Eredivisie
2026-2027,FC Utrecht,1987.0,22.000000000000004,24.38894806924101,20,,,,,,nl Eredivisie
2026-2027,FC Vaduz,2978.0,33.1,26.220689655172418,21,,,,,,ch Super League
2026-2027,FC Zürich,2976.0,33.1,34.046875,19,,,,,,ch Super League
2026-2027,FK Austria Wien,2965.0,32.900000000000006,33.48335483870967,19,,,,,,at Bundesliga
2026-2027,Falkirk FC,1980.0,22.099999999999998,21.8,19,,,,,,sco Premiership
2026-2027,Famalicão,1991.0,22.2,30.3,17,,,,,,pt Primeira Liga
2026-2027,Fenerbahçe,990.0,11.0,29.667940199335547,16,,,,,,tr Süper Lig
2026-2027,Feyenoord,1994.0,22.2,26.79046357615894,20,,,,,,nl Eredivisie
2026-2027,Flamengo,21808.0,242.5,31.72760257043994,28,680.0761851875914,672.2873222029434,530.7233156538989,543.1623327616109,627.6956076814779,br Série A
2026-2027,Fluminense,23837.0,264.9,33.14611307420495,31,506.4013493381909,608.7649550047167,590.4240162787644,535.4090744139319,568.5301068738908,br Série A
2026-2027,Fortuna Sittard,1990.0,22.2,33.15433070866142,17,,,,,,nl Eredivisie
2026-2027,Fredrikstad FK,17063.0,189.5,19.8,26,148.0341444811972,510.8968077191325,591.780285598988,566.5969857739632,416.9037459331059,no Eliteserien
2026-2027,Galatasaray,1014.0,11.3,29.953445065176908,16,,,,,,tr Süper Lig
2026-2027,Gaziantep FK,994.0,11.1,29.29111111111111,16,,,,,,tr Süper Lig
2026-2027,Gençlerbirliği,1002.0,11.0,29.214285714285715,15,,,,,,tr Süper Lig
2026-2027,Getafe,942.0,10.5,27.691507430997877,16,,,,,,es La Liga
2026-2027,Gil Vicente,990.0,11.0,25.3,16,,,,,,pt Primeira Liga
2026-2027,Go Ahead Eagles,1986.0,22.099999999999994,28.6,18,,,,,,nl Eredivisie
2026-2027,Grasshopper Club Zürich,2953.0,33.0,33.32777777777778,18,,,,,,ch Super League
2026-2027,Grazer AK 1902,2995.0,33.3,24.753846153846155,19,,,,,,at Bundesliga
2026-2027,Greuther Fürth,1998.0,22.200000000000003,29.07847976307996,16,,,,,,de 2. Bundesliga
2026-2027,Grêmio,21633.0,240.2,32.99813571961223,41,353.81136168104786,498.10747039741295,647.9806350192464,552.0074669929295,499.9664890325691,br Série A
2026-2027,Göztepe,990.0,11.0,22.2,16,,,,,,tr Süper Lig
2026-2027,HamKam,16712.0,185.70000000000002,,26,434.3435138149025,513.752076446231,554.680919864205,512.7988123216712,500.92550337511284,no Eliteserien
2026-2027,Hannover 96,1980.0,22.0,28.40725513905683,18,,,,,,de 2. Bundesliga
2026-2027,Heart of Midlothian,1984.0,22.0,,20,,,,,,sco Premiership
2026-2027,Heidenheim,1994.0,22.2,29.206829268292683,19,,,,,,de 2. Bundesliga
2026-2027,Hertha BSC,1992.0,22.299999999999997,27.33268882175227,16,,,,,,de 2. Bundesliga
2026-2027,Hibernian,1980.0,22.0,27.502484472049687,19,,,,,,sco Premiership
2026-2027,Holstein Kiel,1990.0,21.900000000000002,26.873136333109475,15,,,,,,de 2. Bundesliga
2026-2027,Houston Dynamo,20417.0,226.7,29.87432314410481,25,318.1400514020798,561.2602076542632,614.4072079910687,506.0766683230777,497.93582234913725,us MLS
2026-2027,IK Start,15463.0,171.60000000000002,36.2,26,343.8877954345521,542.1410595101048,586.4235459252864,580.9028044780329,490.8174669566477,no Eliteserien
2026-2027,Inter Miami CF,19876.0,220.89999999999998,32.893138987043585,27,792.8838479888358,698.898768123981,565.8882512680148,532.9426699947668,685.8902891269439,us MLS
2026-2027,Internacional,23705.0,263.5,35.35727756286266,31,500.09567315163287,484.69447563254346,642.3931214304134,556.1187956030046,542.3944234048632,br Série A
2026-2027,KAA Gent,1986.0,22.1,30.69946380697051,18,,,,,,be Pro League
2026-2027,KFUM Oslo,17657.0,196.20000000000002,,28,371.9214868620165,584.2762352985167,643.9990047936576,563.0081124037241,533.3989089847303,no Eliteserien
2026-2027,KRC Genk,1993.0,22.200000000000003,30.123749999999998,18,,,,,,be Pro League
2026-2027,KV Kortrijk,1986.0,22.1,28.36645669291339,17,,,,,,be Pro League
2026-2027,KV Mechelen,1985.0,21.900000000000002,26.602058823529415,20,,,,,,be Pro League
2026-2027,KVC Westerlo,1994.0,22.0,21.750684931506846,18,,,,,,be Pro League
2026-2027,Karlsruher SC,1998.0,22.2,30.64456641053787,18,,,,,,de 2. Bundesliga
2026-2027,Kasımpaşa,990.0,11.0,26.682589285714283,15,,,,,,tr Süper Lig
2026-2027,Kilmarnock,1987.0,21.9,,17,,,,,,sco Premiership
2026-2027,Kocaelispor,996.0,11.000000000000002,29.001918465227817,15,,,,,,tr Süper Lig
2026-2027,Konyaspor,1001.0,11.100000000000001,29.053571428571427,16,,,,,,tr Süper Lig
2026-2027,Kristiansund BK,16181.0,180.00000000000006,,21,285.2979314507229,470.39481529470004,635.5071211586315,546.0630818373066,463.7332893013515,no Eliteserien
2026-2027,LA Galaxy,20719.0,230.09999999999997,35.51112660345789,27,615.9567768712602,534.2840951089655,623.5513534057225,537.8759242652789,591.2640751286494,us MLS
2026-2027,LASK,2964.0,33.1,27.742717086834734,19,,,,,,at Bundesliga
2026-2027,La Coruña,997.0,11.0,26.634178610804852,16,,,,,,es La Liga
2026-2027,Levante,990.0,11.0,28.677904564315348,16,,,,,,es La Liga
2026-2027,Lillestrøm SK,18560.0,206.20000000000002,34.8,27,556.3958336849555,583.0533669498045,601.5227789767847,558.8406409467203,580.3239932038482,no Eliteserien
2026-2027,Lincoln City,990.0,11.0,,16,,,,,,eng Championship
2026-2027,Lommel SK,1990.0,22.2,27.03061224489796,17,,,,,,be Pro League
2026-2027,Los Angeles FC,20491.0,227.6,33.650370599135265,27,588.1371449456367,650.0742757412991,576.0869636355893,551.4612859925907,604.7661281075084,us MLS
2026-2027,Middlesbrough,990.0,11.0,28.268166089965398,16,,,,,,eng Championship
2026-2027,Millwall,996.0,11.0,23.56222222222222,16,,,,,,eng Championship
2026-2027,Minnesota United,20440.0,227.39999999999998,27.78187579214195,27,373.27772641454783,577.5135833372939,608.3708600531312,607.2191433755307,519.7207232683244,us MLS
2026-2027,Mirassol,22030.0,244.8,33.3,36,305.20235605266663,453.9883656913488,592.8156888695715,560.5505809912605,450.6688035378623,br Série A
2026-2027,Molde FK,16353.0,181.69999999999996,28.379923076923077,26,466.9229632197297,684.869192383489,691.922137885296,641.9877047012136,614.5714311628382,no Eliteserien
2026-2027,Moreirense,1983.0,22.0,30.6,18,,,,,,pt Primeira Liga
2026-2027,Motherwell,1980.0,22.1,,18,,,,,,sco Premiership
2026-2027,NEC Nijmegen,1980.0,22.0,28.950335570469797,20,,,,,,nl Eredivisie
2026-2027,Nashville SC,19957.0,221.70000000000005,29.888544891640866,23,609.6777005560064,469.0676743714878,605.1653470129609,517.3348386464755,561.3035739801517,us MLS
2026-2027,Neom SC,974.0,10.9,28.054358974358973,16,,,,,,sa Pro League
2026-2027,New England Revolution,19391.0,215.49999999999997,31.81190130624093,28,487.41693765499645,467.20489193760073,545.7338198881195,513.9991922452388,500.11854982690556,us MLS
2026-2027,New York City FC,19964.0,221.99999999999997,29.814892482672825,28,569.8733726565065,559.3364710489117,607.898043067004,578.662188561786,579.0359622574741,us MLS
2026-2027,New York Red Bulls,19879.0,220.79999999999998,30.853476136790682,27,570.0013829525623,657.5995258140453,631.0527328427535,556.6983602865724,619.5512138697869,us MLS
2026-2027,Norwich City,1004.0,11.2,27.565204678362576,16,,,,,,eng Championship
2026-2027,Nürnberg,2008.0,22.2,25.664742014742014,17,,,,,,de 2. Bundesliga
2026-2027,Orlando City SC,19336.0,214.79999999999998,29.951972846839205,29,543.1089062044348,582.1229354363468,512.8312192845456,517.1663855861475,546.0210203084424,us MLS
2026-2027,Oud-Heverlee Leuven,1924.0,21.400000000000002,32.79270216962525,17,,,,,,be Pro League
2026-2027,PEC Zwolle,1963.0,21.7,30.732432432432436,17,,,,,,nl Eredivisie
2026-2027,PSV Eindhoven,1986.0,22.0,27.72229038854806,18,,,,,,nl Eredivisie
2026-2027,Palmeiras,23862.0,265.0,30.513914011409486,29,508.8589415856248,566.754531954692,585.1754262360499,541.6413427976084,553.5962999254556,br Série A
2026-2027,Philadelphia Union,19880.0,221.0,27.226113621691415,29,475.60192817922376,537.4000836852149,747.5330058706005,659.2863662874101,586.8450059116798,us MLS
2026-2027,Portland Timbers,19871.0,220.59999999999997,32.6,24,628.7234420712335,652.9320004089418,616.0765705315858,591.5277430735357,632.5773376705871,us MLS
2026-2027,Portsmouth,997.0,11.100000000000001,25.36759259259259,16,,,,,,eng Championship
2026-2027,Preston North End,990.0,11.0,27.898397435897433,16,,,,,,eng Championship
2026-2027,Queens Park Rangers,990.0,11.0,27.19438775510204,16,,,,,,eng Championship
2026-2027,RAAL La Louvière,1949.0,21.700000000000003,24.0,18,,,,,,be Pro League
2026-2027,RC Sporting Charleroi,1983.0,22.0,28.297019867549672,19,,,,,,be Pro League
2026-2027,RSC Anderlecht,1992.0,22.099999999999998,27.127315914489312,17,,,,,,be Pro League
2026-2027,Rangers,1980.0,22.0,25.805446623093683,19,,,,,,sco Premiership
2026-2027,Rayo Vallecano,990.0,11.0,31.545750262329488,15,,,,,,es La Liga
2026-2027,Real Racing Club,990.0,11.0,27.98996235884567,16,,,,,,es La Liga
2026-2027,Real Salt Lake,19505.0,216.79999999999998,32.98504750103263,26,620.9395496422911,656.5619000776845,537.5009466624947,558.5192840595815,605.0007987941568,us MLS
2026-2027,Red Bull Bragantino,21941.0,243.79999999999998,28.5,31,308.8630101558981,549.2263169711026,634.6161420996699,549.4579930500585,497.56848974222356,br Série A
2026-2027,Red Bull Salzburg,2978.0,33.199999999999996,25.011097992916177,21,,,,,,at Bundesliga
2026-2027,Remo,23480.0,260.7,30.0,39,420.64306238177664,485.75732225275266,580.3986751442411,528.5959680362141,495.5996865929235,br Série A
2026-2027,Rio Ave,1961.0,21.599999999999998,27.2,19,,,,,,pt Primeira Liga
2026-2027,Rosenborg BK,16224.0,180.29999999999998,28.859427504667085,21,449.0178138003634,682.984099257085,651.6876637752815,588.5790508881537,594.5631922775766,no Eliteserien
2026-2027,Royal Antwerp FC,1980.0,21.900000000000002,29.273248407643308,19,,,,,,be Pro League
2026-2027,Royale Union Saint-Gilloise,1983.0,21.9,30.2,20,,,,,,be Pro League
2026-2027,SC Austria Lustenau,2984.0,33.099999999999994,30.55206422018349,17,,,,,,at Bundesliga
2026-2027,SC Cambuur,1987.0,22.1,,18,,,,,,nl Eredivisie
2026-2027,SC Heerenveen,1997.0,22.099999999999998,24.553284671532843,18,,,,,,nl Eredivisie
2026-2027,SC Telstar,1980.0,22.099999999999998,,17,,,,,,nl Eredivisie
2026-2027,SCR Altach,2970.0,33.1,30.620335820895523,17,,,,,,at Bundesliga
2026-2027,SG Dynamo Dresden,1980.0,22.000000000000004,29.104483430799217,17,,,,,,de 2. Bundesliga
2026-2027,SK Beveren,1998.0,22.400000000000002,28.711926605504587,18,,,,,,be Pro League
2026-2027,SK Brann,16591.0,184.4,27.962703279125567,27,532.6342101357891,605.8043548428547,604.223334775619,610.627039885798,580.8872999180876,no Eliteserien
2026-2027,SK Rapid Wien,2974.0,33.1,26.945546558704454,18,,,,,,at Bundesliga
2026-2027,SK Sturm Graz,2974.0,33.00000000000001,25.548479999999998,20,,,,,,at Bundesliga
2026-2027,SV Ried,2996.0,33.1,31.70305466237942,19,,,,,,at Bundesliga
2026-2027,SV Zulte Waregem,1987.0,21.9,26.0,16,,,,,,be Pro League
2026-2027,Samsunspor,990.0,11.0,28.18888888888889,14,,,,,,tr Süper Lig
2026-2027,San Diego FC,20894.0,232.20000000000002,29.15724266418258,30,532.8405485604534,560.3734198389626,556.4868547545072,548.2377268670039,549.9002743846411,us MLS
2026-2027,San Jose Earthquakes,18567.0,206.29999999999998,29.67373737373737,26,662.1260718996405,618.679052418839,546.4145230008123,548.7652407243241,609.0732157730972,us MLS
2026-2027,Sandefjord Fotball,16338.0,181.6,,27,309.0631258085405,464.7839177337143,603.7298090372581,558.2487888774974,459.19228419317096,no Eliteserien
2026-2027,Santa Clara,1986.0,22.000000000000004,31.018181818181816,19,,,,,,pt Primeira Liga
2026-2027,Santos,21590.0,239.6,32.03194149563576,38,492.0642215098893,548.4669759595389,639.6780317267888,595.759041039416,560.0697430654058,br Série A
2026-2027,Sarpsborg 08,18475.0,205.29999999999998,25.914266666666666,26,331.54533548288777,543.3643876472163,661.4908830298418,545.35233499887,512.1335353866486,no Eliteserien
2026-2027,Seattle Sounders FC,18644.0,207.10000000000002,,25,388.50854365494524,589.8626966512888,648.177525739816,561.8222059567137,542.1829220153501,us MLS
2026-2027,Servette FC,3005.0,33.4,27.31792592592593,18,,,,,,ch Super League
2026-2027,Sevilla,988.0,11.0,26.738494167550368,16,,,,,,es La Liga
2026-2027,Sheffield Utd,990.0,11.0,27.14063492063492,16,,,,,,eng Championship
2026-2027,Sint-Truidense VV,2007.0,22.299999999999997,28.85,16,,,,,,be Pro League
2026-2027,Southampton,990.0,11.0,28.2640350877193,15,,,,,,eng Championship
2026-2027,Sparta Rotterdam,1996.0,22.1,27.332238805970146,18,,,,,,nl Eredivisie
2026-2027,Sporting Braga,990.0,11.0,27.28341232227488,16,,,,,,pt Primeira Liga
2026-2027,Sporting CP,1986.0,22.1,26.13061630218688,17,,,,,,pt Primeira Liga
2026-2027,Sporting Kansas City,19783.0,220.10000000000002,28.27753581661891,26,515.6822292569443,483.66763299945217,597.6238968150644,544.8588763514537,532.3245863571536,us MLS
2026-2027,St. Johnstone,1999.0,22.099999999999998,,16,,,,,,sco Premiership
2026-2027,St. Mirren,1985.0,22.0,,16,,,,,,sco Premiership
2026-2027,St. Pauli,2002.0,22.1,27.52108980827447,17,,,,,,de 2. Bundesliga
2026-2027,St.Louis City,19968.0,222.0,31.572693952351862,27,431.87501490154557,563.8410238842614,638.704496600448,591.9556146737059,544.8068451287517,us MLS
2026-2027,Standard Liège,1993.0,22.2,25.719350073855242,20,,,,,,be Pro League
2026-2027,Stoke City,990.0,11.0,28.511764705882353,15,,,,,,eng Championship
2026-2027,Swansea City,995.0,11.0,29.5391959798995,16,,,,,,eng Championship
2026-2027,São Paulo,22638.0,251.49999999999997,33.413215859030835,38,414.6302117191003,507.44103288050286,643.6635772361624,558.7313249589968,521.9116072785886,br Série A
2026-2027,TSV Hartberg,2944.0,32.7,28.8,20,,,,,,at Bundesliga
2026-2027,Toronto FC,19648.0,218.3,26.58698296836983,30,395.9935811116512,597.3291949487708,627.169718226085,552.5230809786656,540.164164762169,us MLS
2026-2027,Trabzonspor,997.0,10.999999999999998,31.78773006134969,15,,,,,,tr Süper Lig
2026-2027,Tromsø IL,16821.0,186.69999999999996,34.7,27,516.1491662884977,668.7764319391699,619.6693973881733,564.5314987873127,601.5316652052803,no Eliteserien
2026-2027,Vancouver Whitecaps,18394.0,204.4,32.630021531836356,25,607.1151607189124,731.4582857158931,562.3050100635552,590.997021768343,633.6261521661203,us MLS
2026-2027,Vasco da Gama,21832.0,242.49999999999997,30.16047358834244,34,320.23777567179354,556.7283315936122,665.5324373985841,592.4028028176352,514.1661815546632,br Série A
2026-2027,VfL Osnabrück,1987.0,22.1,29.11754850088184,16,,,,,,de 2. Bundesliga
2026-2027,Viking FK,17587.0,195.4,29.829285973178692,27,738.5080960446251,624.2321152863955,670.564116833225,582.9299503273749,677.7681093880818,no Eliteserien
2026-2027,Villarreal,990.0,11.0,27.055252525252524,16,,,,,,es La Liga
2026-2027,Vitória,22728.0,252.89999999999998,32.50775757575757,39,437.0577266519853,487.2282022956534,573.0699795206408,519.5253075812036,499.11863615609315,br Série A
2026-2027,Vitória SC,1986.0,22.1,23.0,18,,,,,,pt Primeira Liga
2026-2027,Vålerenga IF,17060.0,189.49999999999997,35.5,23,593.8740796655877,639.1999048947337,610.6228331067312,590.2473678131113,614.5656058890175,no Eliteserien
2026-2027,WSG Tirol,2997.0,33.1,29.98976377952756,19,,,,,,at Bundesliga
2026-2027,Watford,990.0,11.0,25.75288270377734,16,,,,,,eng Championship
2026-2027,West Brom,990.0,11.0,26.112,16,,,,,,eng Championship
2026-2027,West Ham,1004.0,11.2,26.185237483953784,14,,,,,,eng Championship
2026-2027,Willem II Tilburg,1980.0,22.0,29.310037174721188,20,,,,,,nl Eredivisie
2026-2027,Wolfsberger AC,2978.0,33.1,29.198279569892474,20,,,,,,at Bundesliga
2026-2027,Wolfsburg,1980.0,22.0,28.007769591426662,18,,,,,,de 2. Bundesliga
